tick,agent_id,action,x,y,other_agent_id,culture
105,1,move,10,2,,0
105,2,move,11,2,,0
105,3,move,2,-5,,0
105,4,move,9,-1,,0
105,5,move,18,5,,1
105,6,move,18,1,,1
105,7,move,17,5,,1
105,8,move,7,14,,1
105,9,move,13,-7,,1
106,0,build,0,0,,0
106,1,move,9,2,,0
106,2,build,11,2,,0
106,3,move,1,-6,,0
106,4,move,10,-1,,0
106,5,move,19,6,,1
106,6,move,18,2,,1
106,7,move,18,6,,1
106,8,move,8,15,,1
106,9,move,13,-6,,1
107,0,build,0,0,,0
107,1,build,9,2,,0
107,2,move,10,2,,0
107,3,move,1,-5,,0
107,4,move,10,0,,0
107,5,move,18,5,,1
107,6,move,18,3,,1
107,7,move,19,5,,1
107,8,move,9,15,,1
107,9,move,12,-5,,1
108,0,build,0,0,,0
108,1,build,9,2,,0
108,2,communicate,10,2,0,0
108,3,move,0,-6,,0
108,4,move,9,-1,,0
108,5,move,17,6,,1
108,6,move,17,2,,1
108,7,move,20,5,,1
108,8,move,9,16,,1
108,9,move,12,-6,,1
109,0,build,0,0,,0
109,1,move,10,2,,0
109,2,move,9,2,,0
109,3,move,0,-7,,0
109,4,move,8,-1,,0
109,5,move,18,7,,1
109,6,move,18,2,,1
109,7,move,20,6,,1
109,8,move,8,15,,1
109,9,move,13,-7,,1
110,0,build,0,0,,0
110,1,communicate,10,2,2,0
110,2,move,10,2,,0
110,3,move,-1,-6,,0
110,4,move,8,-2,,0
110,5,move,19,6,,1
110,6,move,19,3,,1
110,7,move,19,5,,1
110,8,move,7,14,,1
110,9,move,12,-8,,1
111,0,build,0,0,,0
111,1,move,10,3,,0
111,2,move,11,2,,0
111,3,move,-2,-7,,0
111,4,move,8,-1,,0
111,5,move,19,7,,1
111,6,move,20,3,,1
111,7,move,20,5,,1
111,8,move,8,14,,1
111,9,move,13,-8,,1
112,0,build,0,0,,0
112,1,build,10,3,,0
112,2,communicate,11,2,0,0
112,3,move,-3,-7,,0
112,4,move,8,-2,,0
112,5,move,18,7,,1
112,6,move,21,3,,1
112,7,move,19,4,,1
112,8,move,8,15,,1
112,9,move,13,-7,,1
113,0,build,0,0,,0
113,1,move,11,2,,0
113,2,communicate,11,2,1,0
113,3,move,-2,-7,,0
113,4,move,8,-3,,0
113,5,move,19,8,,1
113,6,move,21,2,,1
113,7,move,18,3,,1
113,8,move,9,16,,1
113,9,move,12,-8,,1
114,0,build,0,0,,0
114,1,build,11,2,,0
114,2,move,12,2,,0
114,3,move,-1,-6,,0
114,4,move,9,-4,,0
114,5,move,18,8,,1
114,6,move,22,2,,1
114,7,move,19,3,,1
114,8,move,10,17,,1
114,9,move,11,-9,,1
115,0,build,0,0,,0
115,1,build,11,2,,0
115,2,build,12,2,,0
115,3,move,-2,-6,,0
115,4,move,8,-4,,0
115,5,move,18,7,,1
115,6,move,22,1,,1
115,7,move,20,3,,1
115,8,move,11,18,,1
115,9,move,10,-9,,1
116,0,build,0,0,,0
116,1,move,12,2,,0
116,2,build,12,2,,0
116,3,move,-3,-5,,0
116,4,move,9,-5,,0
116,5,move,17,6,,1
116,6,move,23,0,,1
116,7,move,19,3,,1
116,8,move,12,19,,1
116,9,move,9,-9,,1
117,0,build,0,0,,0
117,1,move,12,2,,0
117,2,move,13,2,,0
117,3,move,-4,-4,,0
117,4,move,10,-5,,0
117,5,move,18,6,,1
117,6,move,24,-1,,1
117,7,move,18,2,,1
117,8,move,11,20,,1
117,9,move,10,-8,,1
118,0,build,0,0,,0
118,1,build,12,2,,0
118,2,communicate,13,2,0,0
118,3,move,-5,-3,,0
118,4,move,9,-4,,0
118,5,move,19,7,,1
118,6,move,23,0,,1
118,7,move,18,1,,1
118,8,move,12,19,,1
118,9,move,9,-9,,1
119,0,build,0,0,,0
119,1,move,13,2,,0
119,2,build,13,2,,0
119,3,move,-4,-3,,0
119,4,move,8,-3,,0
119,5,move,19,6,,1
119,6,move,24,0,,1
119,7,move,18,0,,1
119,8,move,12,18,,1
119,9,move,10,-8,,1
120,0,build,0,0,,0
120,1,move,13,2,,0
120,2,build,13,2,,0
120,3,move,-4,-2,,0
120,4,move,9,-3,,0
120,5,move,20,5,,1
120,6,move,24,-1,,1
120,7,move,19,0,,1
120,8,move,12,19,,1
120,9,move,9,-9,,1
121,0,build,0,0,,0
121,1,build,13,2,,0
121,2,move,13,2,,0
121,3,move,-3,-2,,0
121,4,move,9,-2,,0
121,5,move,21,4,,1
121,6,move,23,-1,,1
121,7,move,19,-1,,1
121,8,move,11,19,,1
121,9,move,8,-8,,1
122,0,build,0,0,,0
122,1,build,13,2,,0
122,2,communicate,13,2,0,0
122,3,move,-4,-2,,0
122,4,move,9,-3,,0
122,5,move,22,4,,1
122,6,move,22,0,,1
122,7,move,20,-1,,1
122,8,move,12,19,,1
122,9,move,9,-7,,1
123,0,build,0,0,,0
123,1,build,13,2,,0
123,2,build,13,2,,0
123,3,move,-5,-2,,0
123,4,move,9,-4,,0
123,5,move,22,5,,1
123,6,move,23,0,,1
123,7,move,21,-1,,1
123,8,move,11,19,,1
123,9,move,9,-6,,1
124,0,build,0,0,,0
124,1,move,13,2,,0
124,2,build,13,2,,0
124,3,move,-4,-3,,0
124,4,move,8,-4,,0
124,5,move,21,5,,1
124,6,move,23,1,,1
124,7,move,22,0,,1
124,8,move,11,20,,1
124,9,move,10,-5,,1
125,0,build,0,0,,0
125,1,move,13,3,,0
125,2,move,13,2,,0
125,3,move,-5,-4,,0
125,4,move,9,-5,,0
125,5,move,20,5,,1
125,6,move,23,2,,1
125,7,move,23,0,,1
125,8,move,10,19,,1
125,9,move,10,-4,,1
126,0,build,0,0,,0
126,1,build,13,3,,0
126,2,move,14,2,,0
126,3,move,-4,-5,,0
126,4,move,10,-5,,0
126,5,move,19,4,,1
126,6,move,22,1,,1
126,7,move,22,-1,,1
126,8,move,11,19,,1
126,9,move,11,-3,,1
127,0,build,0,0,,0
127,1,build,13,3,,0
127,2,move,13,2,,0
127,3,move,-5,-4,,0
127,4,move,11,-4,,0
127,5,move,18,5,,1
127,6,move,22,2,,1
127,7,move,21,0,,1
127,8,move,11,18,,1
127,9,move,10,-2,,1
128,0,build,0,0,,0
128,1,move,13,2,,0
128,2,communicate,13,2,0,0
128,3,move,-4,-4,,0
128,4,move,12,-5,,0
128,5,move,18,4,,1
128,6,move,21,2,,1
128,7,move,22,0,,1
128,8,move,10,19,,1
128,9,move,11,-3,,1
129,0,build,0,0,,0
129,1,move,13,2,,0
129,2,communicate,13,2,2,0
129,3,move,-5,-5,,0
129,4,move,13,-5,,0
129,5,move,19,4,,1
129,6,move,22,2,,1
129,7,move,21,-1,,1
129,8,move,9,18,,1
129,9,move,12,-4,,1
130,0,build,0,0,,0
130,1,build,13,2,,0
130,2,communicate,13,2,0,0
130,3,move,-4,-5,,0
130,4,move,13,-4,,0
130,5,move,20,4,,1
130,6,move,21,2,,1
130,7,move,22,-1,,1
130,8,move,8,18,,1
130,9,move,13,-3,,1
131,0,build,0,0,,0
131,1,build,13,2,,0
131,2,move,12,2,,0
131,3,move,-3,-5,,0
131,4,move,12,-3,,0
131,5,move,21,4,,1
131,6,move,20,1,,1
131,7,move,23,-2,,1
131,8,move,9,18,,1
131,9,move,13,-2,,1
132,0,build,0,0,,0
132,1,build,13,2,,0
132,2,communicate,12,2,0,0
132,3,move,-4,-5,,0
132,4,move,13,-3,,0
132,5,move,21,5,,1
132,6,move,19,1,,1
132,7,move,24,-2,,1
132,8,move,9,17,,1
132,9,move,14,-2,,1
133,0,build,0,0,,0
133,1,build,13,2,,0
133,2,move,13,2,,0
133,3,move,-3,-5,,0
133,4,move,13,-2,,0
133,5,move,20,4,,1
133,6,move,19,2,,1
133,7,move,23,-3,,1
133,8,move,10,16,,1
133,9,move,15,-3,,1
134,0,build,0,0,,0
134,1,build,13,2,,0
134,2,move,14,2,,0
134,3,move,-2,-6,,0
134,4,move,12,-1,,0
134,5,move,21,4,,1
134,6,move,19,1,,1
134,7,move,22,-4,,1
134,8,move,9,16,,1
134,9,move,16,-2,,1
135,0,build,0,0,,0
135,1,build,13,2,,0
135,2,build,14,2,,0
135,3,move,-1,-6,,0
135,4,move,13,0,,0
135,5,move,22,4,,1
135,6,move,18,2,,1
135,7,move,21,-5,,1
135,8,move,10,16,,1
135,9,move,17,-2,,1
136,0,build,0,0,,0
136,1,communicate,13,2,0,0
136,2,move,15,2,,0
136,3,move,0,-7,,0
136,4,move,13,-1,,0
136,5,move,23,4,,1
136,6,move,17,3,,1
136,7,move,20,-5,,1
136,8,move,10,17,,1
136,9,move,18,-3,,1
137,0,build,0,0,,0
137,1,build,13,2,,0
137,2,communicate,15,2,1,0
137,3,move,1,-7,,0
137,4,move,13,0,,0
137,5,move,23,5,,1
137,6,move,17,2,,1
137,7,move,20,-4,,1
137,8,move,9,16,,1
137,9,move,17,-4,,1
138,0,build,0,0,,0
138,1,build,13,2,,0
138,2,move,16,2,,0
138,3,move,0,-7,,0
138,4,move,14,1,,0
138,5,move,24,4,,1
138,6,move,16,3,,1
138,7,move,21,-4,,1
138,8,move,10,16,,1
138,9,move,18,-4,,1
139,0,build,0,0,,0
139,1,communicate,13,2,0,0
139,2,move,13,2,,0
139,3,move,0,-6,,0
139,4,move,15,1,,0
139,5,move,24,3,,1
139,6,move,15,2,,1
139,7,move,20,-3,,1
139,8,move,9,15,,1
139,9,move,19,-4,,1
140,0,build,0,0,,0
140,1,build,13,2,,0
140,2,communicate,13,2,2,0
140,3,move,-1,-7,,0
140,4,move,16,2,,0
140,5,move,23,2,,1
140,6,move,14,1,,1
140,7,move,21,-3,,1
140,8,move,8,15,,1
140,9,move,20,-4,,1
141,0,build,0,0,,0
141,1,communicate,13,2,0,0
141,2,move,13,2,,0
141,3,move,-1,-8,,0
141,4,move,17,2,,0
141,5,move,22,1,,1
141,6,move,14,0,,1
141,7,move,20,-3,,1
141,8,move,7,15,,1
141,9,move,19,-3,,1
142,0,build,0,0,,0
142,1,move,13,2,,0
142,2,build,13,2,,0
142,3,move,-1,-9,,0
142,4,move,16,2,,0
142,5,move,22,2,,1
142,6,move,13,0,,1
142,7,move,19,-3,,1
142,8,move,6,14,,1
142,9,move,20,-2,,1
143,0,build,0,0,,0
143,1,build,13,2,,0
143,2,build,13,2,,0
143,3,move,0,-8,,0
143,4,move,17,2,,0
143,5,move,23,2,,1
143,6,move,14,0,,1
143,7,move,20,-3,,1
143,8,move,5,15,,1
143,9,move,21,-1,,1
144,0,build,0,0,,0
144,1,move,14,2,,0
144,2,build,13,2,,0
144,3,move,-1,-9,,0
144,4,move,17,1,,0
144,5,move,22,2,,1
144,6,move,15,0,,1
144,7,move,21,-4,,1
144,8,move,5,16,,1
144,9,move,21,0,,1
145,0,build,0,0,,0
145,1,move,15,2,,0
145,2,move,14,2,,0
145,3,move,0,-9,,0
145,4,move,18,2,,0
145,5,move,21,2,,1
145,6,move,15,1,,1
145,7,move,20,-3,,1
145,8,move,6,16,,1
145,9,move,21,1,,1
146,0,build,0,0,,0
146,1,move,14,2,,0
146,2,move,15,2,,0
146,3,move,-1,-8,,0
146,4,move,17,1,,0
146,5,move,21,3,,1
146,6,move,16,1,,1
146,7,move,21,-3,,1
146,8,move,7,17,,1
146,9,move,22,0,,1
147,0,build,0,0,,0
147,1,move,15,2,,0
147,2,move,14,2,,0
147,3,move,0,-8,,0
147,4,move,18,1,,0
147,5,move,21,2,,1
147,6,move,17,0,,1
147,7,move,21,-4,,1
147,8,move,8,17,,1
147,9,move,22,1,,1
148,0,build,0,0,,0
148,1,move,16,2,,0
148,2,move,14,3,,0
148,3,move,0,-7,,0
148,4,move,19,1,,0
148,5,move,21,1,,1
148,6,move,17,1,,1
148,7,move,20,-4,,1
148,8,move,9,18,,1
148,9,move,23,0,,1
149,0,build,0,0,,0
149,1,build,16,2,,0
149,2,move,15,3,,0
149,3,move,1,-7,,0
149,4,move,18,1,,0
149,5,move,20,2,,1
149,6,move,18,0,,1
149,7,move,19,-3,,1
149,8,move,10,17,,1
149,9,move,22,0,,1
150,0,build,0,0,,0
150,1,move,15,2,,0
150,2,communicate,15,3,0,0
150,3,move,1,-8,,0
150,4,move,19,0,,0
150,5,move,21,3,,1
150,6,move,19,0,,1
150,7,move,18,-2,,1
150,8,move,11,16,,1
150,9,move,23,-1,,1
151,0,build,0,0,,0
151,1,build,15,2,,0
151,2,build,15,3,,0
151,3,move,0,-8,,0
151,4,move,20,0,,0
151,5,move,22,3,,1
151,6,move,18,-1,,1
151,7,move,17,-2,,1
151,8,move,10,17,,1
151,9,move,24,-1,,1
152,0,build,0,0,,0
152,1,build,15,2,,0
152,2,build,15,3,,0
152,3,move,0,-9,,0
152,4,move,19,0,,0
152,5,move,22,4,,1
152,6,move,19,-1,,1
152,7,move,18,-1,,1
152,8,move,10,18,,1
152,9,move,23,-2,,1
153,0,build,0,0,,0
153,1,move,15,3,,0
153,2,communicate,15,3,0,0
153,3,move,-1,-10,,0
153,4,move,20,1,,0
153,5,move,21,3,,1
153,6,move,20,-1,,1
153,7,move,18,0,,1
153,8,move,11,18,,1
153,9,move,24,-3,,1
154,0,build,0,0,,0
154,1,build,15,3,,0
154,2,move,16,3,,0
154,3,move,-1,-9,,0
154,4,move,20,2,,0
154,5,move,20,2,,1
154,6,move,19,0,,1
154,7,move,19,1,,1
154,8,move,11,17,,1
154,9,move,23,-4,,1
155,0,build,0,0,,0
155,1,build,15,3,,0
155,2,build,16,3,,0
155,3,move,0,-8,,0
155,4,move,20,3,,0
155,5,move,20,1,,1
155,6,move,20,-1,,1
155,7,move,19,2,,1
155,8,move,11,16,,1
155,9,move,24,-3,,1
156,0,build,0,0,,0
156,1,build,15,3,,0
156,2,build,16,3,,0
156,3,move,-1,-7,,0
156,4,move,21,3,,0
156,5,move,19,2,,1
156,6,move,21,-1,,1
156,7,move,18,3,,1
156,8,move,12,16,,1
156,9,move,23,-3,,1
157,0,build,0,0,,0
157,1,build,15,3,,0
157,2,build,16,3,,0
157,3,move,-1,-8,,0
157,4,move,22,3,,0
157,5,move,20,2,,1
157,6,move,20,-2,,1
157,7,move,17,2,,1
157,8,move,13,16,,1
157,9,move,22,-2,,1
158,0,build,0,0,,0
158,1,build,15,3,,0
158,2,move,17,3,,0
158,3,move,-2,-7,,0
158,4,move,21,2,,0
158,5,move,19,3,,1
158,6,move,20,-1,,1
158,7,move,16,3,,1
158,8,move,13,17,,1
158,9,move,21,-3,,1
159,0,build,0,0,,0
159,1,build,15,3,,0
159,2,communicate,17,3,1,0
159,3,move,-3,-8,,0
159,4,move,21,1,,0
159,5,move,20,2,,1
159,6,move,21,-2,,1
159,7,move,15,2,,1
159,8,move,13,18,,1
159,9,move,21,-2,,1
160,0,build,0,0,,0
160,1,build,15,3,,0
160,2,build,17,3,,0
160,3,move,-3,-9,,0
160,4,move,22,1,,0
160,5,move,20,3,,1
160,6,move,22,-2,,1
160,7,move,16,3,,1
160,8,move,12,18,,1
160,9,move,20,-2,,1
161,0,build,0,0,,0
161,1,move,17,3,,0
161,2,build,17,3,,0
161,3,move,-2,-10,,0
161,4,move,21,0,,0
161,5,move,19,4,,1
161,6,move,22,-1,,1
161,7,move,16,2,,1
161,8,move,11,19,,1
161,9,move,21,-3,,1
162,0,build,0,0,,0
162,1,build,17,3,,0
162,2,move,16,3,,0
162,3,move,-2,-9,,0
162,4,move,21,1,,0
162,5,move,20,4,,1
162,6,move,21,-1,,1
162,7,move,15,3,,1
162,8,move,12,18,,1
162,9,move,22,-4,,1
163,0,build,0,0,,0
163,1,communicate,17,3,2,0
163,2,move,15,4,,0
163,3,move,-1,-10,,0
163,4,move,22,0,,0
163,5,move,20,5,,1
163,6,move,22,-1,,1
163,7,move,14,2,,1
163,8,move,11,18,,1
163,9,move,21,-3,,1
164,0,build,0,0,,0
164,1,move,18,3,,0
164,2,move,16,4,,0
164,3,move,-1,-11,,0
164,4,move,23,-1,,0
164,5,move,19,5,,1
164,6,move,23,-2,,1
164,7,move,13,3,,1
164,8,move,10,19,,1
164,9,move,21,-4,,1
165,0,build,0,0,,0
165,1,build,18,3,,0
165,2,move,17,4,,0
165,3,move,-1,-12,,0
165,4,move,24,0,,0
165,5,move,20,4,,1
165,6,move,22,-3,,1
165,7,move,12,2,,1
165,8,move,11,19,,1
165,9,move,22,-3,,1
166,0,build,0,0,,0
166,1,build,18,3,,0
166,2,communicate,17,4,0,0
166,3,move,-2,-13,,0
166,4,move,25,-1,,0
166,5,move,20,3,,1
166,6,move,23,-3,,1
166,7,move,13,2,,1
166,8,move,12,20,,1
166,9,move,21,-4,,1
167,0,build,0,0,,0
167,1,move,19,3,,0
167,2,move,18,4,,0
167,3,move,-1,-14,,0
167,4,move,24,0,,0
167,5,move,21,4,,1
167,6,move,24,-3,,1
167,7,move,14,3,,1
167,8,move,13,21,,1
167,9,move,20,-4,,1
168,0,build,0,0,,0
168,1,move,19,4,,0
168,2,move,19,4,,0
168,3,move,0,-15,,0
168,4,move,23,0,,0
168,5,move,21,3,,1
168,6,move,23,-3,,1
168,7,move,13,4,,1
168,8,move,14,21,,1
168,9,move,21,-5,,1
169,0,build,0,0,,0
169,1,move,19,3,,0
169,2,move,20,4,,0
169,3,move,0,-16,,0
169,4,move,24,-1,,0
169,5,move,22,4,,1
169,6,move,24,-3,,1
169,7,move,12,3,,1
169,8,move,15,20,,1
169,9,move,22,-6,,1
170,0,build,0,0,,0
170,1,move,20,4,,0
170,2,move,21,4,,0
170,3,move,1,-16,,0
170,4,move,23,0,,0
170,5,move,21,3,,1
170,6,move,25,-2,,1
170,7,move,13,4,,1
170,8,move,14,21,,1
170,9,move,21,-6,,1
171,0,build,0,0,,0
171,1,build,20,4,,0
171,2,communicate,21,4,0,0
171,3,move,2,-16,,0
171,4,move,23,-1,,0
171,5,move,20,3,,1
171,6,move,24,-1,,1
171,7,move,13,5,,1
171,8,move,15,22,,1
171,9,move,22,-5,,1
172,0,build,0,0,,0
172,1,build,20,4,,0
172,2,move,20,4,,0
172,3,move,3,-17,,0
172,4,move,23,-2,,0
172,5,move,21,3,,1
172,6,move,25,-2,,1
172,7,move,12,6,,1
172,8,move,15,23,,1
172,9,move,22,-4,,1
173,0,build,0,0,,0
173,1,move,20,4,,0
173,2,move,19,4,,0
173,3,move,3,-16,,0
173,4,move,24,-3,,0
173,5,move,22,3,,1
173,6,move,24,-2,,1
173,7,move,11,5,,1
173,8,move,15,24,,1
173,9,move,23,-4,,1
174,0,build,0,0,,0
174,1,move,19,4,,0
174,2,move,18,4,,0
174,3,move,3,-17,,0
174,4,move,25,-2,,0
174,5,move,23,2,,1
174,6,move,23,-2,,1
174,7,move,11,4,,1
174,8,move,16,23,,1
174,9,move,24,-4,,1
175,0,build,0,0,,0
175,1,move,18,4,,0
175,2,communicate,18,4,0,0
175,3,move,2,-16,,0
175,4,move,24,-3,,0
175,5,move,24,3,,1
175,6,move,24,-1,,1
175,7,move,12,4,,1
175,8,move,17,23,,1
175,9,move,24,-3,,1
176,0,build,0,0,,0
176,1,build,18,4,,0
176,2,move,19,4,,0
176,3,move,1,-16,,0
176,4,move,23,-2,,0
176,5,move,25,2,,1
176,6,move,23,-2,,1
176,7,move,11,3,,1
176,8,move,18,23,,1
176,9,move,25,-3,,1
177,0,build,0,0,,0
177,1,move,19,4,,0
177,2,move,20,4,,0
177,3,move,2,-16,,0
177,4,move,22,-3,,0
177,5,move,26,1,,1
177,6,move,22,-2,,1
177,7,move,12,2,,1
177,8,move,19,24,,1
177,9,move,25,-2,,1
178,0,build,0,0,,0
178,1,move,20,4,,0
178,2,move,19,4,,0
178,3,move,1,-17,,0
178,4,move,23,-4,,0
178,5,move,27,1,,1
178,6,move,21,-2,,1
178,7,move,12,3,,1
178,8,move,20,24,,1
178,9,move,26,-3,,1
179,0,build,0,0,,0
179,1,move,21,4,,0
179,2,move,20,4,,0
179,3,move,2,-16,,0
179,4,move,24,-4,,0
179,5,move,28,0,,1
179,6,move,22,-1,,1
179,7,move,11,4,,1
179,8,move,20,23,,1
179,9,move,26,-2,,1
180,0,build,0,0,,0
180,1,move,20,4,,0
180,2,communicate,20,4,0,0
180,3,move,2,-15,,0
180,4,move,25,-3,,0
180,5,move,29,0,,1
180,6,move,23,0,,1
180,7,move,11,5,,1
180,8,move,21,22,,1
180,9,move,25,-2,,1
181,0,build,0,0,,0
181,1,move,20,4,,0
181,2,move,21,4,,0
181,3,move,3,-15,,0
181,4,move,24,-3,,0
181,5,move,29,-1,,1
181,6,move,24,0,,1
181,7,move,12,5,,1
181,8,move,21,23,,1
181,9,move,25,-3,,1
182,0,build,0,0,,0
182,1,move,21,4,,0
182,2,build,21,4,,0
182,3,move,2,-16,,0
182,4,move,25,-2,,0
182,5,move,29,0,,1
182,6,move,24,-1,,1
182,7,move,12,4,,1
182,8,move,22,23,,1
182,9,move,25,-4,,1
183,0,build,0,0,,0
183,1,move,21,4,,0
183,2,move,20,4,,0
183,3,move,1,-16,,0
183,4,move,26,-3,,0
183,5,move,30,1,,1
183,6,move,24,-2,,1
183,7,move,11,5,,1
183,8,move,21,24,,1
183,9,move,25,-3,,1
184,0,build,0,0,,0
184,1,build,21,4,,0
184,2,move,21,4,,0
184,3,move,1,-15,,0
184,4,move,25,-2,,0
184,5,move,31,1,,1
184,6,move,25,-3,,1
184,7,move,11,4,,1
184,8,move,22,24,,1
184,9,move,24,-2,,1
185,0,build,0,0,,0
185,1,communicate,21,4,2,0
185,2,move,21,4,,0
185,3,move,1,-16,,0
185,4,move,26,-2,,0
185,5,move,30,0,,1
185,6,move,26,-3,,1
185,7,move,12,3,,1
185,8,move,21,24,,1
185,9,move,23,-2,,1
186,0,build,0,0,,0
186,1,move,21,4,,0
186,2,move,20,4,,0
186,3,move,0,-15,,0
186,4,move,26,-3,,0
186,5,move,29,0,,1
186,6,move,27,-2,,1
186,7,move,13,3,,1
186,8,move,20,25,,1
186,9,move,23,-3,,1
187,0,build,0,0,,0
187,1,move,22,4,,0
187,2,build,20,4,,0
187,3,move,1,-15,,0
187,4,move,27,-4,,0
187,5,move,30,0,,1
187,6,move,28,-1,,1
187,7,move,13,2,,1
187,8,move,21,24,,1
187,9,move,23,-2,,1
188,0,build,0,0,,0
188,1,move,20,4,,0
188,2,communicate,20,4,1,0
188,3,move,2,-15,,0
188,4,move,27,-3,,0
188,5,move,31,0,,1
188,6,move,27,-2,,1
188,7,move,12,2,,1
188,8,move,20,24,,1
188,9,move,23,-3,,1
189,0,build,0,0,,0
189,1,move,20,4,,0
189,2,move,20,4,,0
189,3,move,3,-14,,0
189,4,move,26,-3,,0
189,5,move,31,-1,,1
189,6,move,26,-2,,1
189,7,move,12,1,,1
189,8,move,20,25,,1
189,9,move,23,-4,,1
190,0,build,0,0,,0
190,1,build,20,4,,0
190,2,move,21,4,,0
190,3,move,4,-14,,0
190,4,move,25,-3,,0
190,5,move,32,-1,,1
190,6,move,25,-2,,1
190,7,move,11,0,,1
190,8,move,19,24,,1
190,9,move,24,-4,,1
191,0,build,0,0,,0
191,1,build,20,4,,0
191,2,move,20,4,,0
191,3,move,5,-13,,0
191,4,move,24,-2,,0
191,5,move,33,-1,,1
191,6,move,24,-3,,1
191,7,move,10,1,,1
191,8,move,20,24,,1
191,9,move,25,-5,,1
192,0,build,0,0,,0
192,1,move,21,4,,0
192,2,move,19,4,,0
192,3,move,5,-14,,0
192,4,move,23,-3,,0
192,5,move,32,-1,,1
192,6,move,25,-3,,1
192,7,move,10,0,,1
192,8,move,20,23,,1
192,9,move,24,-5,,1
193,0,build,0,0,,0
193,1,build,21,4,,0
193,2,move,21,4,,0
193,3,move,6,-15,,0
193,4,move,22,-2,,0
193,5,move,31,-2,,1
193,6,move,24,-4,,1
193,7,move,11,-1,,1
193,8,move,20,22,,1
193,9,move,23,-6,,1
194,0,build,0,0,,0
194,1,build,21,4,,0
194,2,build,21,4,,0
194,3,move,7,-16,,0
194,4,move,22,-3,,0
194,5,move,32,-2,,1
194,6,move,23,-4,,1
194,7,move,11,0,,1
194,8,move,19,22,,1
194,9,move,24,-7,,1
195,0,build,0,0,,0
195,1,build,21,4,,0
195,2,communicate,21,4,0,0
195,3,move,8,-15,,0
195,4,move,23,-2,,0
195,5,move,33,-2,,1
195,6,move,22,-4,,1
195,7,move,12,0,,1
195,8,move,20,23,,1
195,9,move,23,-8,,1
196,0,build,0,0,,0
196,1,move,23,5,,0
196,2,move,23,-2,,0
196,3,move,9,-15,,0
196,4,move,24,-2,,0
196,5,move,34,-1,,1
196,6,move,23,-4,,1
196,7,move,13,0,,1
196,8,move,21,23,,1
196,9,move,22,-7,,1
197,0,build,0,0,,0
197,1,build,23,5,,0
197,2,move,24,-2,,0
197,3,move,10,-15,,0
197,4,move,24,-3,,0
197,5,move,35,-1,,1
197,6,move,22,-5,,1
197,7,move,12,-1,,1
197,8,move,22,22,,1
197,9,move,23,-7,,1
198,0,build,0,0,,0
198,1,build,23,5,,0
198,2,move,23,-2,,0
198,3,move,11,-14,,0
198,4,move,23,-4,,0
198,5,move,34,-1,,1
198,6,move,22,-4,,1
198,7,move,12,0,,1
198,8,move,22,21,,1
198,9,move,23,-8,,1
199,0,build,0,0,,0
199,1,build,23,5,,0
199,2,move,22,-2,,0
199,3,move,10,-14,,0
199,4,move,24,-4,,0
199,5,move,33,-1,,1
199,6,move,23,-5,,1
199,7,move,13,-1,,1
199,8,move,23,21,,1
199,9,move,23,-7,,1
200,0,build,0,0,,0
200,1,communicate,23,5,2,0
200,2,move,23,5,,0
200,3,move,9,-13,,0
200,4,move,25,-5,,0
200,5,move,33,-2,,1
200,6,move,24,-4,,1
200,7,move,13,0,,1
200,8,move,24,21,,1
200,9,move,24,-8,,1
201,0,build,0,0,,0
201,1,build,23,5,,0
201,2,communicate,23,5,3,0
201,3,move,8,-14,,0
201,4,move,26,-5,,0
201,5,move,33,-3,,1
201,6,move,25,-4,,1
201,7,move,14,1,,1
201,8,move,25,21,,1
201,9,move,23,-8,,1
202,0,build,0,0,,0
202,1,build,23,5,,0
202,2,communicate,23,5,2,0
202,3,move,7,-13,,0
202,4,move,25,-6,,0
202,5,move,34,-3,,1
202,6,move,25,-3,,1
202,7,move,15,0,,1
202,8,move,26,21,,1
202,9,move,24,-9,,1
203,0,build,0,0,,0
203,1,move,23,4,,0
203,2,move,22,5,,0
203,3,move,7,-14,,0
203,4,move,25,-7,,0
203,5,move,35,-3,,1
203,6,move,26,-3,,1
203,7,move,14,0,,1
203,8,move,27,21,,1
203,9,move,24,-8,,1
204,0,build,0,0,,0
204,1,move,23,5,,0
204,2,move,23,5,,0
204,3,move,8,-14,,0
204,4,move,25,-6,,0
204,5,move,36,-4,,1
204,6,move,26,-4,,1
204,7,move,13,-1,,1
204,8,move,26,20,,1
204,9,move,25,-9,,1
205,0,build,0,0,,0
205,1,build,23,5,,0
205,2,move,24,5,,0
205,3,move,8,-13,,0
205,4,move,26,-6,,0
205,5,move,36,-3,,1
205,6,move,26,-5,,1
205,7,move,12,-1,,1
205,8,move,26,21,,1
205,9,move,25,-10,,1
206,0,build,0,0,,0
206,1,build,23,5,,0
206,2,move,23,5,,0
206,3,move,7,-14,,0
206,4,move,25,-5,,0
206,5,move,37,-3,,1
206,6,move,26,-4,,1
206,7,move,11,0,,1
206,8,move,25,21,,1
206,9,move,24,-10,,1
207,0,build,0,0,,0
207,1,build,23,5,,0
207,2,build,23,5,,0
207,3,move,8,-14,,0
207,4,move,25,-6,,0
207,5,move,36,-3,,1
207,6,move,27,-3,,1
207,7,move,12,0,,1
207,8,move,26,20,,1
207,9,move,25,-10,,1
208,0,build,0,0,,0
208,1,move,23,5,,0
208,2,move,24,5,,0
208,3,move,9,-15,,0
208,4,move,26,-6,,0
208,5,move,37,-3,,1
